Unnamed: 0,repo_id,username,robot_type,total_episodes,total_frames,fps,camera_keys,num_cameras,video_keys,has_video,total_tasks,tasks,is_sim,is_eval,features,chunks_size,total_chunks,version,creation_date
465,jlitch/so100multicam7,jlitch,so100,30,8585,30.0,"observation.images.wrist,observation.images.overview2",2,"observation.images.wrist,observation.images.overview2",True,1,"{""0"": ""pick up brick and put in bin""}",False,False,"action,observation.state,observation.images.wrist,observation.images.overview2,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-09 21:38:52+00:00
466,vladfatu/so100_ds,vladfatu,so100,60,71734,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Pick up the object""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-11 13:46:28+00:00
471,Chojins/chess_game_000_white,Chojins,so100,65,28716,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Move the blue chess pieces as indicated by the highlighted squares""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-10 06:30:50+00:00
482,abougdira/cube_target,abougdira,moss,43,19152,30.0,"observation.images.realsense,observation.images.realsense_top",2,"observation.images.realsense,observation.images.realsense_top",True,1,"{""0"": ""put_the cube on the yellow target""}",False,False,"action,observation.state,observation.images.realsense,observation.images.realsense_top,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-10 15:21:23+00:00
483,pollen-robotics/apple_storage_2_modified,pollen-robotics,reachy2,52,12906,30.0,observation.images.head_left,1,observation.images.head_left,True,1,"{""0"": ""grasp the apple and place it in the bowl""}",False,False,"action,observation.state,observation.images.head_left,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-11 00:37:19+00:00
484,ConnorJiang/qg_act_double_rm75_cup_scan_2,ConnorJiang,unknown,80,47709,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""Make a coffee:take the cup to scan QR code.""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,episode_index,frame_index,timestamp,next.done,index,task_index",1000,1,2.0,2025-02-05 09:55:55+00:00
486,satvikahuja/orange_mixer_1,satvikahuja,so100,60,43461,30.0,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",4,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",True,1,"{""0"": ""pick orange and place in mixer""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-11 16:46:11+00:00
488,satvikahuja/mixer_on_off,satvikahuja,so100,50,21521,30.0,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",4,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",True,1,"{""0"": ""switch the mixer on or off""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-11 17:57:55+00:00
491,ConnorJiang/qg_act_double_rm75_cup_disturb_2,ConnorJiang,unknown,60,35857,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""Make a coffee:Place the cup into the milk tea machine.""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,episode_index,frame_index,timestamp,next.done,index,task_index",1000,1,2.0,2025-02-05 12:36:13+00:00
498,satvikahuja/orange_pick_place_new1,satvikahuja,so100,80,86229,30.0,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",4,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",True,1,"{""0"": ""place orange in mixer""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-13 08:14:45+00:00
500,satvikahuja/mixer_on_off_new,satvikahuja,so100,50,24541,30.0,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",4,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",True,1,"{""0"": ""on off mixer""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-13 10:47:48+00:00
512,FeiYjf/Makalu_push,FeiYjf,so100,30,23529,30.0,"observation.images.left,observation.images.right",2,"observation.images.left,observation.images.right",True,1,"{""0"": ""Makalu_push""}",False,False,"action,observation.state,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-15 11:42:43+00:00
515,ConnorJiang/qg_double_rm75_pour_water,ConnorJiang,unknown,80,59733,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""Make a coffee:Pour the liquid into the commercial cup.""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,episode_index,frame_index,timestamp,next.done,index,task_index",1000,1,2.0,2025-02-05 12:36:44+00:00
517,chmadran/so100_dataset04,chmadran,so100,50,18751,30.0,observation.images.laptop,1,observation.images.laptop,True,1,"{""0"": ""\u2018test\u2019""}",False,False,"action,observation.state,observation.images.laptop,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-15 14:30:48+00:00
521,FeiYjf/Maklu_dataset,FeiYjf,so100,58,48942,30.0,"observation.images.left,observation.images.right",2,"observation.images.left,observation.images.right",True,1,"{""0"": ""Maklu_dataset""}",False,False,"action,observation.state,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-16 03:21:26+00:00
525,FeiYjf/new_Dataset,FeiYjf,so100,62,31637,30.0,"observation.images.left,observation.images.right",2,"observation.images.left,observation.images.right",True,1,"{""0"": ""new_Dataset""}",False,False,"action,observation.state,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-17 02:46:13+00:00
529,satvikahuja/mixer_on_off_new_4,satvikahuja,so100,60,20742,30.0,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",4,"observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam",True,1,"{""0"": ""on off mixer""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,observation.images.Lwebcam,observation.images.macwebcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-16 12:18:45+00:00
531,ConnorJiang/qg_act_rm75_to_stir,ConnorJiang,unknown,50,44780,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""Make a coffee:Place the cup to stir.""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,episode_index,frame_index,timestamp,next.done,index,task_index",1000,1,2.0,2025-02-05 11:50:07+00:00
533,CSCSXX/pick_place_cube_1.17,CSCSXX,so100,50,10716,30.0,"observation.images.top,observation.images.side",2,"observation.images.top,observation.images.side",True,1,"{""0"": ""pick_place_cube""}",False,False,"action,observation.state,observation.images.top,observation.images.side,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-16 18:03:21+00:00
560,liyitenga/so100_pick_taffy3,liyitenga,so100,31,14028,30.0,"observation.images.gripper,observation.images.top",2,"observation.images.gripper,observation.images.top",True,1,"{""0"": ""test1""}",False,False,"action,observation.state,observation.images.gripper,observation.images.top,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-18 11:36:48+00:00
563,ConnorJiang/qg_act_rm75_to_seal,ConnorJiang,unknown,50,59722,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""Make a coffee:Place the cup into the sealing machine.""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,episode_index,frame_index,timestamp,next.done,index,task_index",1000,1,2.0,2025-02-05 10:58:42+00:00
592,keith2/pickblock4,keith2,mycobot,44,20469,30.0,"observation.images.head,observation.images.wrist",2,"observation.images.head,observation.images.wrist",True,1,"{""0"": ""pick block""}",False,False,"action,observation.state,observation.images.head,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-19 11:01:55+00:00
593,liyitenga/so100_pick_taffy6,liyitenga,so100,40,18013,30.0,"observation.images.gripper,observation.images.top",2,"observation.images.gripper,observation.images.top",True,1,"{""0"": ""test1""}",False,False,"action,observation.state,observation.images.gripper,observation.images.top,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-19 16:14:00+00:00
595,yuz1wan/so100_pickplace,yuz1wan,so100,30,9068,30.0,"observation.images.wrist,observation.images.side",2,"observation.images.wrist,observation.images.side",True,1,"{""0"": ""Pick the pink block and place it in the paper cup.""}",False,False,"action,observation.state,observation.images.wrist,observation.images.side,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-19 15:11:04+00:00
605,liyitenga/so100_pick_taffy7,liyitenga,so100,44,26890,30.0,"observation.images.gripper,observation.images.top,observation.images.left_top",3,"observation.images.gripper,observation.images.top,observation.images.left_top",True,1,"{""0"": ""test1""}",False,False,"action,observation.state,observation.images.gripper,observation.images.top,observation.images.left_top,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-21 16:04:30+00:00
635,swarajgosavi/act_kikobot_block_real,swarajgosavi,so100,50,21685,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""pick and place""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-24 09:10:28+00:00
671,SeanLMH/so100_picknplace_v2,SeanLMH,so100,201,68906,30.0,"observation.images.overhead,observation.images.front",2,"observation.images.overhead,observation.images.front",True,1,"{""0"": ""pick_n_place""}",False,False,"action,observation.state,observation.images.overhead,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-24 10:03:47+00:00
695,DimiSch/so100_50ep_2,DimiSch,so100,50,29800,30.0,observation.images.realsense,1,observation.images.realsense,True,1,"{""0"": ""1""}",False,False,"action,observation.state,observation.images.realsense,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-26 09:24:22+00:00
698,DimiSch/so100_50ep_3,DimiSch,so100,50,29750,30.0,observation.images.realsense,1,observation.images.realsense,True,1,"{""0"": ""1""}",False,False,"action,observation.state,observation.images.realsense,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-26 11:16:42+00:00
707,SeanLMH/so100_picknplace,SeanLMH,so100,100,36379,30.0,"observation.images.overhead,observation.images.front",2,"observation.images.overhead,observation.images.front",True,1,"{""0"": ""pick_n_place""}",False,False,"action,observation.state,observation.images.overhead,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-27 06:26:59+00:00
717,nbaron99/so100_pick_and_place2,nbaron99,so100,50,29745,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""pick""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-27 21:30:11+00:00
722,chmadran/so100_dataset08,chmadran,so100,50,18407,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""\u2018test\u2019""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-28 10:51:40+00:00
736,Ityl/so100_recording1,Ityl,so100,30,11447,30.0,"observation.images.realsense_side,observation.images.realsense_top",2,"observation.images.realsense_side,observation.images.realsense_top",True,1,"{""0"": ""Putting the red square onto the yellow piece""}",False,False,"action,observation.state,observation.images.realsense_side,observation.images.realsense_top,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-29 10:52:35+00:00
768,ad330/so100_box_pickPlace,ad330,so100,50,29950,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""SINGLE_TASK""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-01-31 16:26:46+00:00
806,rgarreta/koch_pick_place_lego,rgarreta,koch,50,12821,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Pick the Lego block and drop it in the box on the right.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-04 02:41:48+00:00
809,shin1107/koch_train_block,shin1107,koch,50,39125,30.0,"observation.images.top,observation.images.front",2,"observation.images.top,observation.images.front",True,1,"{""0"": ""Grasp a block and put it in the hole.""}",False,False,"action,observation.state,observation.images.top,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-04 09:42:59+00:00
817,rgarreta/koch_pick_place_lego_v2,rgarreta,koch,50,15901,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Pick the Lego block and drop it in the box on the right.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-05 00:54:29+00:00
853,ncavallo/moss_train_grasp,ncavallo,moss,43,23450,30.0,"observation.images.top,observation.images.front",2,"observation.images.top,observation.images.front",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.top,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-10 13:28:45+00:00
871,carpit680/giraffe_task,carpit680,so100,31,7583,30.0,observation.images.webcam,1,observation.images.webcam,True,1,"{""0"": ""Grasp a block and put it in the bin.""}",False,False,"action,observation.state,observation.images.webcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-07 21:34:13+00:00
893,carpit680/giraffe_sock_demo_1,carpit680,so100,60,14280,30.0,observation.images.webcam,1,observation.images.webcam,True,1,"{""0"": ""Grasp a sock off the floor.""}",False,False,"action,observation.state,observation.images.webcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-09 18:22:30+00:00
894,DimiSch/so100_terra_50_2,DimiSch,so100,34,81062,30.0,observation.images.realsense,1,observation.images.realsense,True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.realsense,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-09 17:15:30+00:00
909,shin1107/koch_move_block_with_some_shapes,shin1107,koch,60,17980,30.0,"observation.images.top,observation.images.front",2,"observation.images.top,observation.images.front",True,1,"{""0"": ""Grasp a block and put it in the hole with some shapes.""}",False,False,"action,observation.state,observation.images.top,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-10 07:34:11+00:00
932,rgarreta/koch_pick_place_lego_v3,rgarreta,koch,50,15214,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Pick the Lego block and drop it in the box on the right. Top and wrist cameras.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-10 17:46:17+00:00
1032,aractingi/push_cube_offline_data_cropped_resized,aractingi,so100,30,7892,30.0,"observation.images.front,observation.images.wrist",2,"observation.images.front,observation.images.wrist",True,1,"{""0"": ""Push the green cube to the yellow sticker""}",False,False,"next.reward,next.done,action,observation.state,observation.images.front,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-11 16:33:12+00:00
1091,pepijn223/mobile_so100_clean_trash_1,pepijn223,mobile_so100,50,29288,30.0,observation.images.mobile,1,observation.images.mobile,True,1,"{""0"": ""Pick up trash and bring back""}",False,False,"action,observation.state,observation.images.mobile,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-12 12:54:56+00:00
1096,fabio-amadio/tiago_place_fruit_in_bowl,fabio-amadio,tiago,51,27402,30.0,observation.images.cam_head_color,1,observation.images.cam_head_color,True,1,"{""0"": ""DEBUG""}",False,False,"observation.state,action,observation.images.cam_head_color,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-12 16:26:36+00:00
1198,Henry-Ellis/Z1_DualArm_PourCoffee,Henry-Ellis,Unitree_Z1_Dual,331,443144,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""pour coffee""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-14 02:34:42+00:00
1283,FeiYjf/Test_NNNN,FeiYjf,so100,40,8226,30.0,"observation.images.left,observation.images.right",2,"observation.images.left,observation.images.right",True,1,"{""0"": ""Test_NNNN""}",False,False,"action,observation.state,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-14 05:49:05+00:00
1308,Henry-Ellis/G1_ObjectPlacement_Dataset,Henry-Ellis,Unitree_G1,210,98266,30.0,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""object placement""}",False,False,"observation.state,action,observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-15 06:38:18+00:00
1316,rgarreta/koch_pick_place_lego_v6,rgarreta,koch,51,16890,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-14 23:05:38+00:00
1318,HITHY/so100_peach,HITHY,so100,50,12866,30.0,observation.images.laptop,1,observation.images.laptop,True,1,"{""0"": ""Grasp a peach and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-15 03:26:40+00:00
1329,pepijn223/mobileso100_drive_forward6,pepijn223,mobile_so100,40,9590,30.0,"observation.images.mobile,observation.images.mobile2",2,"observation.images.mobile,observation.images.mobile2",True,1,"{""0"": ""Drive towards the red block""}",False,False,"action,observation.state,observation.images.mobile,observation.images.mobile2,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-15 11:10:16+00:00
1374,IPEC-COMMUNITY/toto_lerobot,IPEC-COMMUNITY,franka,902,294139,30.0,observation.images.image,1,observation.images.image,True,1,"{""0"": ""pour""}",False,False,"observation.images.image,observation.state,action,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-07 12:24:23+00:00
1376,zaringleb/so100_cube_4_binary,zaringleb,so100,30,8059,30.0,observation.images.cam_high,1,observation.images.cam_high,True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.cam_high,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-17 22:50:21+00:00
1384,unitreerobotics/G1_BlockStacking_Dataset,unitreerobotics,Unitree_G1,301,281196,30.0,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""stack three block""}",False,False,"observation.state,action,observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 02:51:01+00:00
1389,unitreerobotics/G1_CameraPackaging_Dataset,unitreerobotics,Unitree_G1,201,256253,30.0,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""camera packaging""}",False,False,"observation.state,action,observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 03:11:09+00:00
1393,unitreerobotics/G1_DualArmGrasping_Dataset,unitreerobotics,Unitree_G1,301,281196,30.0,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""camera packaging""}",False,False,"observation.state,action,observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 02:49:31+00:00
1395,unitreerobotics/G1_MountCamera_Dataset,unitreerobotics,Unitree_G1,351,389708,30.0,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""mount camera""}",False,False,"observation.state,action,observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 03:04:07+00:00
1414,unitreerobotics/G1_Pouring_Dataset,unitreerobotics,Unitree_G1,311,121587,30.0,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""pour water""}",False,False,"observation.state,action,observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 01:49:55+00:00
1415,unitreerobotics/Z1_DualArm_FoldClothes_Dataset,unitreerobotics,Unitree_Z1_Dual,83,293197,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""fold clothes""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 08:37:33+00:00
1416,unitreerobotics/Z1_DualArm_PourCoffee_Dataset,unitreerobotics,Unitree_Z1_Dual,331,443144,30.0,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",3,"observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""pour coffee""}",False,False,"observation.state,action,observation.images.cam_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 08:29:17+00:00
1419,unitreerobotics/G1_ToastedBread_Dataset,unitreerobotics,Unitree_G1,418,352022,30.0,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""toasted bread""}",False,False,"observation.state,action,observation.images.cam_left_high,observation.images.cam_right_high,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 06:19:22+00:00
1422,FeiYjf/Grab_Pieces,FeiYjf,so100,87,45396,30.0,"observation.images.left,observation.images.right",2,"observation.images.left,observation.images.right",True,1,"{""0"": ""Grab_Pieces""}",False,False,"action,observation.state,observation.images.left,observation.images.right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-20 02:08:52+00:00
1424,hegdearyandev/so100_eraser_cup_v1,hegdearyandev,so100,60,18145,30.0,"observation.images.webcam-0,observation.images.phone",2,"observation.images.webcam-0,observation.images.phone",True,1,"{""0"": ""Eraser in cup.""}",False,False,"action,observation.state,observation.images.webcam-0,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-19 16:14:39+00:00
1426,dkdltu1111/omx-bottle1,dkdltu1111,koch,50,22218,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-19 11:29:54+00:00
1428,garySue/pouring,garySue,bi_ur5,80,16818,30.0,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb",3,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb",True,1,"{""0"": ""pouring""}",False,False,"action,observation.state,observation.velocity,observation.gripper_position,observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-21 09:46:30+00:00
1429,jbraumann/so100_1902,jbraumann,so100,50,26170,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Push a yellowblock.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-19 13:21:20+00:00
1432,rgarreta/koch_pick_place_lego_v7,rgarreta,koch,50,16547,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-19 17:20:16+00:00
1439,rgarreta/koch_pick_place_lego_v8,rgarreta,koch,50,14932,30.0,"observation.images.wrist,observation.images.lateral,observation.images.top",3,"observation.images.wrist,observation.images.lateral,observation.images.top",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.wrist,observation.images.lateral,observation.images.top,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-19 22:46:14+00:00
